,id,frame_num,box_height,box_width,box_xc_pixels,box_yc_pixels,box_xc_cm,box_yc_cm,Gender,Age
537,3,89,44,15,86,42,20,2611,Female,60+
538,12,89,49,18,113,46,95,2312,Female,60+
539,13,89,51,20,133,44,152,2314,Male,0-18
540,0,90,41,10,108,33,87,3082,Female,60+
541,1,90,42,14,124,33,142,3042,Male,0-18
542,2,90,43,13,98,42,53,2648,Male,26-40
543,3,90,44,15,86,42,20,2611,Female,60+
544,12,90,49,18,113,46,95,2312,Male,19-25
545,13,90,51,20,133,44,152,2314,Male,0-18
546,0,91,41,10,108,33,87,3082,Male,26-40
547,1,91,42,14,123,33,139,3042,Male,60+
548,2,91,43,13,98,42,53,2648,Male,26-40
549,3,91,43,16,86,42,22,2647,Male,41-60
550,12,91,49,18,113,46,95,2312,Male,41-60
551,13,91,51,21,133,44,153,2314,Female,26-40
552,0,92,41,11,107,33,85,3082,Female,0-18
553,1,92,42,14,123,33,139,3042,Male,26-40
554,2,92,43,13,98,42,53,2648,Male,60+
555,3,92,43,16,86,42,22,2647,Male,19-25
556,12,92,49,18,113,46,95,2312,Female,41-60
557,13,92,51,21,133,44,153,2314,Female,26-40
558,0,93,41,11,107,33,85,3082,Female,0-18
559,1,93,42,14,123,33,139,3042,Male,41-60
560,2,93,43,13,98,42,53,2648,Female,26-40
561,3,93,43,16,86,42,22,2647,Male,41-60
562,12,93,49,19,113,46,96,2312,Male,26-40
563,13,93,51,21,133,44,153,2314,Female,0-18
564,0,94,41,11,107,33,85,3082,Male,0-18
565,1,94,42,14,123,33,139,3042,Male,19-25
566,2,94,43,13,98,42,53,2648,Male,60+
567,3,94,43,18,85,42,22,2647,Female,0-18
568,12,94,49,19,113,46,96,2312,Male,0-18
569,13,94,50,20,134,44,156,2346,Male,60+
570,0,95,41,11,107,33,85,3082,Female,19-25
571,1,95,42,14,123,33,139,3042,Female,0-18
572,2,95,43,13,98,42,53,2648,Female,41-60
573,3,95,43,18,85,42,22,2647,Female,19-25
574,12,95,49,19,113,46,96,2312,Female,41-60
575,13,95,50,20,134,44,156,2346,Female,41-60
576,0,96,41,11,107,33,85,3082,Male,41-60
577,1,96,42,14,123,33,139,3042,Female,26-40
578,2,96,43,13,98,42,53,2648,Female,19-25
579,3,96,43,18,85,42,22,2647,Female,0-18
580,12,96,48,19,113,46,97,2344,Female,0-18
581,13,96,50,20,134,44,156,2346,Female,0-18
582,0,97,41,12,107,33,87,3082,Female,0-18
583,1,97,42,14,123,33,139,3042,Female,19-25
584,2,97,43,13,98,42,53,2648,Female,26-40
585,3,97,43,18,85,42,22,2647,Male,0-18
586,12,97,48,19,113,46,97,2344,Male,60+
587,13,97,50,20,134,44,156,2346,Female,19-25
588,0,98,41,12,107,33,87,3082,Female,41-60
589,1,98,42,14,123,33,139,3042,Female,0-18
590,2,98,43,12,98,42,51,2648,Female,26-40
591,3,98,43,18,84,42,19,2647,Female,0-18
592,12,98,48,19,114,46,100,2344,Male,19-25
593,13,98,50,20,134,44,156,2346,Female,41-60
594,0,99,41,12,107,33,87,3082,Female,60+
595,1,99,42,14,123,33,139,3042,Female,26-40
596,2,99,43,12,98,42,51,2648,Male,60+
597,3,99,43,18,84,42,19,2647,Male,0-18
598,12,99,48,19,114,46,100,2344,Female,26-40
599,13,99,50,20,135,44,159,2346,Male,60+
600,0,100,41,11,106,34,81,3039,Male,41-60
601,1,100,43,14,123,32,139,3042,Male,26-40
602,2,100,43,13,97,42,50,2648,Female,41-60
603,3,100,43,18,84,42,19,2647,Male,41-60
604,12,100,48,18,115,46,101,2344,Male,26-40
605,13,100,50,20,135,44,159,2346,Male,41-60
606,0,101,41,11,106,34,81,3039,Male,0-18
607,1,101,43,14,123,32,139,3042,Female,19-25
608,2,101,43,13,97,42,50,2648,Male,41-60
609,3,101,43,18,84,42,19,2647,Female,60+
610,12,101,48,18,115,46,101,2344,Female,41-60
611,13,101,50,19,136,44,160,2346,Male,41-60
612,0,102,41,12,106,34,83,3040,Female,19-25
613,1,102,43,14,123,32,139,3042,Female,41-60
614,2,102,43,13,97,42,50,2648,Male,26-40
615,3,102,43,18,84,42,19,2647,Male,19-25
616,12,102,48,18,115,46,101,2344,Male,26-40
617,13,102,50,19,136,44,160,2346,Female,0-18
618,0,103,41,12,106,34,83,3040,Male,26-40
619,1,103,43,14,123,32,139,3042,Male,41-60
620,2,103,43,13,97,42,50,2648,Female,26-40
621,3,103,43,18,84,42,19,2647,Female,60+
622,12,103,47,18,116,45,106,2409,Female,60+
623,13,103,50,19,136,44,160,2346,Female,26-40
624,0,104,41,12,106,34,83,3040,Male,0-18
625,1,104,44,14,123,33,137,2959,Male,19-25
626,2,104,43,13,97,42,50,2648,Male,26-40
627,3,104,43,18,84,42,19,2647,Male,19-25
628,12,104,47,18,116,45,106,2409,Female,60+
629,13,104,50,19,136,44,160,2346,Female,41-60
630,0,105,41,12,106,34,83,3040,Male,19-25
631,1,105,44,14,123,33,137,2959,Female,41-60
632,2,105,43,13,97,42,50,2648,Female,26-40
633,3,105,43,18,84,42,19,2647,Male,19-25
634,12,105,47,18,116,45,106,2409,Male,26-40
635,13,105,50,19,136,44,160,2346,Male,60+
636,0,106,41,12,106,34,83,3040,Female,19-25
637,1,106,44,14,122,33,134,2959,Male,26-40
638,2,106,43,13,97,42,50,2648,Female,41-60
639,3,106,43,18,84,42,19,2647,Male,19-25
640,12,106,47,18,116,45,106,2409,Male,26-40
641,13,106,50,19,136,44,160,2346,Male,26-40
642,0,107,42,12,106,34,82,2998,Male,60+
643,1,107,44,14,122,33,134,2959,Female,0-18
644,2,107,43,13,97,42,50,2648,Female,60+
645,3,107,43,18,84,42,19,2647,Male,41-60
646,12,107,47,18,116,45,106,2409,Female,60+
647,13,107,50,19,136,44,160,2346,Male,26-40
648,0,108,42,13,105,34,80,2998,Male,41-60
649,1,108,44,14,122,33,134,2959,Female,60+
650,2,108,43,15,96,42,50,2648,Female,0-18
651,3,108,43,18,84,42,19,2647,Male,41-60
652,12,108,47,17,117,45,107,2409,Female,41-60
653,13,108,51,19,136,43,160,2346,Female,26-40
654,0,109,42,13,105,34,80,2998,Male,26-40
655,1,109,44,14,122,33,134,2959,Male,26-40
656,2,109,43,15,96,42,50,2648,Female,60+
657,3,109,43,18,84,42,19,2647,Female,60+
658,12,109,47,17,117,45,107,2409,Female,26-40
659,13,109,51,19,136,43,160,2346,Female,26-40
660,0,110,42,13,105,34,80,2998,Male,26-40
661,1,110,44,14,122,33,134,2959,Female,60+
662,2,110,43,15,96,42,50,2648,Female,26-40
663,3,110,43,18,84,42,19,2647,Male,19-25
664,12,110,47,17,117,45,107,2409,Female,0-18
665,13,110,51,20,137,43,164,2346,Female,19-25
666,0,111,42,13,105,34,80,2998,Male,19-25
667,1,111,44,14,122,33,134,2959,Male,19-25
668,2,111,43,15,96,42,50,2648,Male,0-18
669,3,111,43,18,84,42,19,2647,Male,60+
670,12,111,47,17,117,45,107,2409,Female,0-18
671,13,111,51,20,137,43,164,2346,Male,0-18
672,0,112,42,13,105,34,80,2998,Female,60+
673,1,112,44,14,122,33,134,2959,Female,0-18
674,2,112,43,15,96,42,50,2648,Male,0-18
675,3,112,43,18,84,42,19,2647,Male,19-25
676,12,112,47,17,117,45,107,2409,Male,41-60
677,13,112,50,20,137,43,165,2378,Female,0-18
678,0,113,42,13,105,34,80,2998,Female,60+
679,1,113,44,14,122,33,134,2959,Male,26-40
680,2,113,43,15,95,42,47,2648,Female,0-18
681,3,113,43,18,84,42,19,2647,Female,0-18
682,12,113,47,16,118,45,108,2409,Female,19-25
683,13,113,50,20,137,43,165,2378,Female,0-18
684,0,114,41,13,105,34,81,3039,Female,60+
685,1,114,44,15,122,33,135,2959,Male,19-25
686,2,114,43,15,95,42,47,2648,Male,0-18
687,3,114,43,18,84,42,19,2647,Male,41-60
688,12,114,47,16,118,45,108,2409,Male,26-40
689,13,114,50,19,136,43,161,2378,Male,60+
690,0,115,41,13,105,34,81,3039,Male,26-40
691,1,115,44,15,122,33,135,2959,Female,0-18
692,2,115,43,15,95,42,47,2648,Male,19-25
693,3,115,43,18,84,42,19,2647,Male,41-60
694,12,115,47,16,119,45,111,2409,Female,0-18
695,13,115,50,19,136,43,161,2378,Male,0-18
696,0,116,41,13,105,34,81,3039,Female,26-40
697,1,116,44,15,122,33,135,2959,Female,41-60
698,2,116,43,14,95,43,45,2612,Male,26-40
699,3,116,43,18,84,42,19,2647,Male,19-25
700,12,116,47,16,119,45,111,2409,Male,26-40
701,13,116,50,19,136,43,161,2378,Male,0-18
702,0,117,41,13,105,34,81,3039,Male,60+
703,1,117,44,15,122,33,135,2959,Female,0-18
704,2,117,43,13,94,43,40,2612,Male,19-25
705,3,117,43,18,84,42,19,2647,Female,19-25
706,12,117,47,16,119,45,111,2409,Male,60+
707,13,117,50,19,136,43,161,2378,Male,19-25
708,0,118,42,13,105,35,79,2956,Female,60+
709,1,118,44,15,122,33,135,2959,Male,26-40
710,2,118,43,13,94,43,40,2612,Female,0-18
711,3,118,43,18,84,42,19,2647,Female,60+
712,12,118,47,16,119,45,111,2409,Female,19-25
713,13,118,50,19,136,43,161,2378,Female,0-18
714,0,119,42,13,105,35,79,2956,Female,19-25
715,1,119,44,15,122,33,135,2959,Female,0-18
716,2,119,43,14,94,43,42,2612,Female,26-40
717,3,119,43,18,84,42,19,2647,Female,26-40
718,12,119,47,16,119,44,112,2442,Female,60+
719,13,119,50,19,136,43,161,2378,Male,41-60
720,0,120,42,13,105,35,79,2956,Female,26-40
721,1,120,44,15,122,34,134,2918,Male,0-18
722,2,120,43,14,94,43,42,2612,Male,19-25
723,3,120,43,18,84,42,19,2647,Female,60+
724,12,120,47,16,119,44,112,2442,Male,60+
725,13,120,50,19,136,43,161,2378,Male,19-25
726,0,121,42,14,106,35,84,2957,Male,19-25
727,1,121,44,15,122,34,134,2918,Male,0-18
728,2,121,43,14,94,43,42,2612,Female,19-25
729,3,121,43,18,84,42,19,2647,Male,26-40
730,12,121,47,16,119,44,112,2442,Female,41-60
731,13,121,50,19,136,43,161,2378,Female,26-40
732,0,122,42,14,106,35,84,2957,Female,0-18
733,1,122,44,15,122,34,134,2918,Female,26-40
734,2,122,43,14,94,43,42,2612,Female,41-60
735,3,122,43,18,84,42,19,2647,Female,0-18
736,12,122,47,16,119,44,112,2442,Female,19-25
737,13,122,50,19,136,43,161,2378,Male,41-60
738,0,123,42,14,106,35,84,2957,Male,19-25
739,1,123,44,15,122,34,134,2918,Male,41-60
740,2,123,43,14,93,43,39,2612,Male,0-18
741,3,123,43,18,84,42,19,2647,Female,60+
742,12,123,47,16,119,44,112,2442,Male,19-25
743,13,123,49,19,136,42,164,2444,Female,19-25
744,0,124,42,14,106,35,84,2957,Female,26-40
745,1,124,44,15,122,34,134,2918,Male,60+
746,2,124,43,14,93,43,39,2612,Male,41-60
747,3,124,43,18,84,42,19,2647,Male,26-40
748,12,124,47,16,119,44,112,2442,Female,26-40
749,13,124,49,19,136,42,164,2444,Female,41-60
750,0,125,42,14,106,35,84,2957,Male,0-18
751,1,125,44,15,122,34,134,2918,Female,60+
752,2,125,43,14,93,43,39,2612,Female,60+
753,3,125,43,18,84,42,19,2647,Male,0-18
754,12,125,47,16,119,44,112,2442,Male,60+
755,13,125,50,19,136,42,163,2411,Female,0-18
756,0,126,42,14,106,35,84,2957,Male,26-40
757,1,126,44,15,121,34,131,2918,Female,41-60
758,2,126,43,14,93,43,39,2612,Female,0-18
759,3,126,43,18,84,42,19,2647,Male,41-60
760,12,126,47,16,119,44,112,2442,Female,0-18
761,13,126,50,19,136,42,163,2411,Female,19-25
762,0,127,42,14,106,35,84,2957,Female,19-25
763,1,127,44,15,121,34,131,2918,Male,19-25
764,2,127,43,14,93,43,39,2612,Male,26-40
765,3,127,43,18,84,42,19,2647,Male,19-25
766,12,127,47,16,119,44,112,2442,Male,41-60
767,13,127,50,19,136,42,163,2411,Female,26-40
768,0,128,42,14,106,35,84,2957,Female,41-60
769,1,128,44,15,121,34,131,2918,Female,60+
770,2,128,43,14,93,43,39,2612,Male,0-18
771,3,128,43,18,84,42,19,2647,Male,60+
772,12,128,47,16,119,44,112,2442,Female,26-40
773,13,128,50,19,136,42,163,2411,Male,26-40
774,0,129,42,14,106,35,84,2957,Male,60+
775,1,129,44,15,121,34,131,2918,Female,26-40
776,2,129,43,14,93,43,39,2612,Male,0-18
777,3,129,43,18,84,42,19,2647,Female,0-18
778,12,129,47,15,119,44,111,2442,Male,41-60
779,13,129,50,20,137,42,167,2411,Female,0-18
780,0,130,42,14,106,35,84,2957,Female,41-60
781,1,130,44,15,121,34,131,2918,Male,26-40
782,2,130,43,14,93,43,39,2612,Female,19-25
783,3,130,43,18,84,42,19,2647,Male,26-40
784,12,130,47,15,120,44,113,2442,Female,26-40
785,13,130,50,20,137,42,167,2411,Male,19-25
786,0,131,42,14,106,35,84,2957,Female,0-18
787,1,131,44,15,121,34,131,2918,Male,60+
788,2,131,43,14,93,43,39,2612,Female,41-60
789,3,131,43,18,84,42,19,2647,Male,19-25
790,12,131,47,15,120,44,113,2442,Female,26-40
791,13,131,50,20,137,42,167,2411,Female,0-18
792,0,132,42,14,106,35,84,2957,Female,19-25
793,1,132,44,15,121,34,131,2918,Male,41-60
794,2,132,43,13,92,43,35,2611,Female,41-60
795,3,132,43,18,84,42,19,2647,Male,0-18
796,12,132,48,15,121,44,115,2409,Male,41-60
797,13,132,50,19,137,42,165,2411,Female,41-60
798,0,133,42,14,106,35,84,2957,Female,0-18
799,1,133,44,15,121,34,131,2918,Male,0-18
800,2,133,43,13,92,43,35,2611,Male,19-25
801,3,133,43,18,84,42,19,2647,Male,41-60
802,12,133,48,15,121,44,115,2409,Male,41-60
803,13,133,50,19,137,42,165,2411,Female,41-60
804,0,134,42,14,106,35,84,2957,Male,26-40
805,1,134,44,14,121,34,129,2918,Male,26-40
806,2,134,43,13,92,43,35,2611,Female,26-40
807,3,134,43,18,84,42,19,2647,Male,19-25
808,12,134,48,14,122,44,117,2409,Female,41-60
809,13,134,50,19,138,42,168,2411,Female,41-60
810,0,135,42,14,106,35,84,2957,Female,26-40
811,1,135,44,14,121,34,129,2918,Female,60+
812,2,135,43,13,92,43,35,2611,Female,0-18
813,3,135,43,18,84,42,19,2647,Male,41-60
814,12,135,47,15,122,43,120,2476,Female,41-60
815,13,135,50,19,138,42,168,2411,Male,26-40
816,0,136,43,14,106,35,83,2916,Male,0-18
817,1,136,44,14,121,34,129,2918,Female,41-60
818,2,136,43,13,92,43,35,2611,Male,60+
819,3,136,43,18,84,42,19,2647,Male,60+
820,12,136,47,15,122,43,120,2476,Female,19-25
821,13,136,50,19,138,42,168,2411,Male,26-40
822,0,137,43,14,106,35,83,2916,Female,19-25
823,1,137,45,14,121,34,128,2878,Female,26-40
824,2,137,43,13,92,43,35,2611,Female,26-40
825,3,137,43,18,84,42,19,2647,Male,41-60
826,12,137,47,15,122,43,120,2476,Male,26-40
827,13,137,50,19,138,42,168,2411,Female,60+
828,0,138,43,14,106,35,83,2916,Male,26-40
829,1,138,45,14,121,34,128,2878,Female,0-18
830,2,138,43,13,92,43,35,2611,Female,60+
831,3,138,43,18,84,42,19,2647,Male,60+
832,12,138,46,15,122,43,121,2510,Male,0-18
833,13,138,50,18,139,42,170,2411,Female,26-40
834,0,139,42,14,106,36,83,2916,Male,26-40
835,1,139,45,14,121,34,128,2878,Male,26-40
836,2,139,43,13,92,43,35,2611,Male,19-25
837,3,139,43,18,84,42,19,2647,Male,19-25
838,12,139,46,15,122,43,121,2510,Female,41-60
839,13,139,50,18,139,42,170,2411,Male,0-18
840,0,140,42,14,106,36,83,2916,Female,0-18
841,1,140,45,14,121,34,128,2878,Female,41-60
842,2,140,43,13,92,43,35,2611,Male,60+
843,3,140,43,18,84,42,19,2647,Male,41-60
844,12,140,46,15,122,43,121,2510,Male,41-60
845,13,140,49,18,139,41,172,2478,Male,60+
846,0,141,42,14,106,36,83,2916,Male,60+
847,1,141,45,14,121,34,128,2878,Male,19-25
848,2,141,43,13,92,43,35,2611,Female,19-25
849,3,141,43,18,84,42,19,2647,Female,19-25
850,12,141,46,15,122,43,121,2510,Male,26-40
851,13,141,49,18,139,41,172,2478,Male,26-40
852,0,142,42,14,106,36,83,2916,Female,41-60
853,1,142,45,14,121,34,128,2878,Male,26-40
854,2,142,43,13,92,43,35,2611,Male,60+
855,3,142,43,18,84,42,19,2647,Male,19-25
856,12,142,46,15,122,43,121,2510,Male,60+
857,13,142,49,18,139,41,172,2478,Female,0-18
858,0,143,42,14,106,36,83,2916,Male,60+
859,1,143,45,14,121,34,128,2878,Male,19-25
860,2,143,43,13,92,43,35,2611,Male,26-40
861,3,143,43,18,84,42,19,2647,Male,60+
862,12,143,46,15,122,43,121,2510,Female,41-60
863,13,143,49,18,139,41,172,2478,Male,0-18
864,0,144,42,14,106,36,83,2916,Male,60+
865,1,144,45,14,121,34,128,2878,Female,0-18
866,2,144,43,13,92,43,35,2611,Male,19-25
867,3,144,43,18,84,42,19,2647,Male,26-40
868,12,144,46,15,122,43,121,2510,Male,60+
869,13,144,49,18,139,41,172,2478,Female,60+
870,0,145,42,14,106,36,83,2916,Female,60+
871,1,145,45,14,121,34,128,2878,Male,41-60
872,2,145,43,13,92,43,35,2611,Female,0-18
873,3,145,43,18,84,42,19,2647,Male,41-60
874,12,145,46,15,122,43,121,2510,Male,0-18
875,13,145,49,18,139,41,172,2478,Female,60+
876,0,146,42,14,106,36,83,2916,Female,26-40
877,1,146,45,14,121,34,128,2878,Male,41-60
878,2,146,43,13,92,43,35,2611,Female,60+
879,3,146,43,18,84,42,19,2647,Female,60+
880,12,146,46,15,122,43,121,2510,Female,41-60
881,13,146,49,18,139,41,172,2478,Male,26-40
882,0,147,42,14,106,36,83,2916,Male,26-40
883,1,147,45,15,120,34,126,2878,Male,26-40
884,2,147,43,13,92,43,35,2611,Female,41-60
885,3,147,43,18,84,42,19,2647,Female,60+
886,12,147,46,15,122,43,121,2510,Female,41-60
887,13,147,49,18,139,41,172,2478,Female,19-25
888,0,148,43,14,106,36,82,2876,Female,0-18
889,1,148,45,15,120,34,126,2878,Female,26-40
890,2,148,43,13,92,43,35,2611,Male,41-60
891,3,148,43,18,84,42,19,2647,Male,60+
892,12,148,46,15,122,43,121,2510,Female,41-60
893,13,148,49,18,139,41,172,2478,Female,0-18
894,0,149,43,14,106,36,82,2876,Female,0-18
895,1,149,45,15,120,34,126,2878,Female,60+
896,2,149,43,13,92,43,35,2611,Female,0-18
897,3,149,43,18,84,42,19,2647,Male,26-40
898,12,149,46,15,122,43,121,2510,Female,19-25
899,13,149,49,18,139,41,172,2478,Female,26-40
900,0,150,43,13,105,36,78,2876,Female,0-18
901,1,150,45,15,120,34,126,2878,Female,19-25
902,2,150,43,13,91,43,32,2611,Male,26-40
903,3,150,43,16,83,42,13,2646,Male,41-60
904,12,150,46,15,122,43,121,2510,Female,41-60
905,13,150,49,18,139,41,172,2478,Male,19-25
906,0,151,43,13,105,36,78,2876,Male,26-40
907,1,151,44,15,120,35,126,2878,Male,41-60
908,2,151,43,13,91,43,32,2611,Female,60+
909,3,151,43,16,83,42,13,2646,Male,41-60
910,12,151,46,15,122,43,121,2510,Female,26-40
911,13,151,49,18,139,41,172,2478,Female,41-60
912,0,152,43,13,105,36,78,2876,Male,19-25
913,1,152,44,15,120,35,126,2878,Male,41-60
914,2,152,43,13,91,43,32,2611,Male,0-18
915,3,152,43,16,83,42,13,2646,Female,41-60
916,12,152,46,15,122,43,121,2510,Female,41-60
917,13,152,49,18,139,41,172,2478,Male,19-25
918,0,153,43,13,104,36,75,2876,Female,60+
919,1,153,44,15,120,35,126,2878,Female,19-25
920,2,153,43,13,91,43,32,2611,Female,60+
921,3,153,43,16,83,42,13,2646,Female,0-18
922,12,153,46,15,123,43,124,2510,Male,19-25
923,13,153,48,19,139,41,175,2512,Male,41-60
924,0,154,43,13,104,36,75,2876,Male,26-40
925,1,154,44,16,120,35,128,2878,Female,0-18
926,2,154,43,13,91,43,32,2611,Female,60+
927,3,154,43,16,83,42,13,2646,Female,41-60
928,12,154,46,15,123,43,124,2510,Male,0-18
929,13,154,48,19,139,41,175,2512,Female,0-18
930,0,155,43,13,103,37,71,2836,Male,41-60
931,1,155,44,16,120,35,128,2878,Male,19-25
932,2,155,43,13,91,43,32,2611,Female,0-18
933,3,155,43,16,83,42,13,2646,Male,60+
934,12,155,46,15,123,43,124,2510,Male,26-40
935,13,155,48,19,139,41,175,2512,Female,60+
936,0,156,43,13,103,37,71,2836,Male,19-25
937,1,156,44,16,120,35,128,2878,Female,60+
938,2,156,43,13,91,43,32,2611,Female,26-40
939,3,156,43,16,83,42,13,2646,Female,41-60
940,12,156,46,15,123,43,124,2510,Female,0-18
941,13,156,49,18,140,40,177,2512,Male,26-40
942,0,157,43,13,103,37,71,2836,Female,19-25
943,1,157,44,16,120,35,128,2878,Female,26-40
944,2,157,43,13,90,43,29,2611,Male,41-60
945,3,157,43,16,83,42,13,2646,Female,41-60
946,12,157,46,15,123,43,124,2510,Female,41-60
947,13,157,49,18,140,40,177,2512,Male,41-60
948,0,158,43,14,103,37,72,2836,Female,26-40
949,1,158,44,16,120,35,128,2878,Male,0-18
950,2,158,43,13,90,43,29,2611,Female,60+
951,3,158,43,16,83,42,13,2646,Female,19-25
952,12,158,46,15,123,43,124,2510,Male,26-40
953,13,158,49,18,140,40,177,2512,Female,41-60
954,0,159,43,14,103,37,72,2836,Female,19-25
955,1,159,44,16,120,35,128,2878,Female,41-60
956,2,159,43,13,90,43,29,2611,Male,19-25
957,3,159,43,16,83,42,13,2646,Female,26-40
958,12,159,46,15,123,43,124,2510,Male,26-40
959,13,159,49,18,140,40,177,2512,Male,60+
960,0,160,43,14,103,37,72,2836,Male,41-60
961,1,160,44,16,119,35,125,2878,Female,26-40
962,2,160,43,13,90,43,29,2611,Female,0-18
963,3,160,43,16,83,42,13,2646,Male,19-25
964,12,160,46,15,123,43,124,2510,Male,41-60
965,13,160,49,18,140,40,177,2512,Male,41-60
966,0,161,43,14,103,37,72,2836,Female,26-40
967,1,161,44,16,119,35,125,2878,Female,0-18
968,2,161,43,13,90,43,29,2611,Male,19-25
969,3,161,43,16,83,42,13,2646,Female,60+
970,12,161,46,15,123,43,124,2510,Male,19-25
971,13,161,49,18,141,40,179,2512,Male,60+
972,0,162,43,14,103,37,72,2836,Female,26-40
973,1,162,44,16,119,35,125,2878,Male,19-25
974,2,162,43,13,90,43,29,2611,Female,60+
975,3,162,43,16,83,42,13,2646,Female,0-18
976,12,162,46,15,123,43,124,2510,Female,41-60
977,13,162,49,18,141,40,179,2512,Female,26-40
978,0,163,43,14,103,37,72,2836,Female,60+
979,1,163,44,16,119,35,125,2878,Male,60+
980,2,163,44,13,90,43,29,2576,Male,26-40
981,3,163,43,16,83,42,13,2646,Female,41-60
982,12,163,45,16,124,42,131,2580,Male,19-25
983,13,163,49,18,141,40,179,2512,Female,26-40
984,0,164,43,15,102,37,71,2836,Female,19-25
985,1,164,44,16,119,35,125,2878,Female,0-18
986,2,164,44,13,90,43,29,2576,Female,41-60
987,3,164,43,16,83,42,13,2646,Male,41-60
988,12,164,45,16,124,42,131,2580,Female,0-18
989,13,164,49,18,141,40,179,2512,Female,19-25
990,0,165,43,15,102,37,71,2836,Male,60+
991,1,165,44,16,119,35,125,2878,Female,41-60
992,2,165,44,13,90,43,29,2576,Female,41-60
993,3,165,43,16,83,42,13,2646,Male,26-40
994,12,165,45,16,124,42,131,2580,Male,26-40
995,13,165,49,18,141,40,179,2512,Female,60+
996,0,166,43,15,102,37,71,2836,Male,26-40
997,1,166,44,16,119,35,125,2878,Male,0-18
998,2,166,44,13,90,43,29,2576,Male,0-18
999,3,166,43,16,83,42,13,2646,Female,26-40
1000,12,166,45,16,124,42,131,2580,Female,60+
1001,13,166,48,18,141,40,181,2546,Male,60+
1002,0,167,43,15,102,37,71,2836,Male,41-60
1003,1,167,43,16,119,35,126,2918,Female,60+
1004,2,167,44,13,90,43,29,2576,Male,0-18
1005,3,167,43,16,83,42,13,2646,Female,60+
1006,12,167,46,17,124,42,131,2545,Female,60+
1007,13,167,49,18,141,39,181,2546,Female,0-18
1008,0,168,43,15,102,37,71,2836,Female,41-60
1009,1,168,43,16,119,35,126,2918,Male,26-40
1010,2,168,44,13,90,43,29,2576,Male,0-18
1011,3,168,43,16,83,42,13,2646,Male,60+
1012,12,168,46,17,124,42,131,2545,Female,60+
1013,13,168,49,18,141,39,181,2546,Female,19-25
1014,0,169,43,15,102,37,71,2836,Male,41-60
1015,1,169,43,16,119,35,126,2918,Female,26-40
1016,2,169,44,13,90,43,29,2576,Male,60+
1017,3,169,43,16,83,42,13,2646,Male,60+
1018,12,169,46,17,124,42,131,2545,Female,41-60
1019,13,169,49,18,141,39,181,2546,Male,26-40
1020,0,170,43,15,102,37,71,2836,Male,19-25
1021,1,170,43,17,119,35,128,2918,Female,26-40
1022,2,170,44,13,90,43,29,2576,Male,60+
1023,3,170,43,16,83,42,13,2646,Male,60+
1024,12,170,46,17,124,41,132,2580,Male,26-40
1025,13,170,49,18,141,39,181,2546,Male,19-25
1026,0,171,43,15,102,37,71,2836,Male,60+
1027,1,171,43,17,119,35,128,2918,Female,60+
1028,2,171,44,13,90,43,29,2576,Female,41-60
1029,3,171,43,16,83,42,13,2646,Male,0-18
1030,12,171,46,17,124,41,132,2580,Male,19-25
1031,13,171,49,18,141,39,181,2546,Male,26-40
1032,0,172,43,15,102,37,71,2836,Female,0-18
1033,1,172,43,17,119,35,128,2918,Male,41-60
1034,2,172,44,13,90,43,29,2576,Male,41-60
1035,3,172,43,16,83,42,13,2646,Female,60+
1036,12,172,46,17,124,41,132,2580,Male,26-40
1037,13,172,49,17,140,39,177,2546,Female,60+
1038,0,173,43,15,102,37,71,2836,Male,60+
1039,1,173,43,17,119,35,128,2918,Male,19-25
1040,2,173,44,13,90,43,29,2576,Male,0-18
1041,3,173,43,16,83,42,13,2646,Male,26-40
1042,12,173,46,17,124,41,132,2580,Male,19-25
1043,13,173,49,17,140,39,177,2546,Male,60+
1044,0,174,43,15,102,37,71,2836,Male,41-60
1045,1,174,43,17,119,35,128,2918,Male,0-18
1046,2,174,44,13,90,43,29,2576,Male,19-25
1047,3,174,43,16,83,42,13,2646,Female,0-18
1048,12,174,46,17,124,41,132,2580,Male,19-25
1049,13,174,49,17,140,39,177,2546,Female,0-18
1050,0,175,43,15,102,37,71,2836,Male,41-60
1051,1,175,44,17,119,35,126,2878,Male,26-40
1052,2,175,44,13,90,43,29,2576,Female,41-60
1053,3,175,43,16,83,42,13,2646,Male,19-25
1054,12,175,46,17,124,41,132,2580,Male,26-40
1055,13,175,49,17,140,39,177,2546,Male,19-25
1056,0,176,43,14,102,37,69,2836,Female,41-60
1057,1,176,44,17,119,35,126,2878,Female,41-60
1058,2,176,44,13,90,43,29,2576,Female,41-60
1059,3,176,43,16,83,42,13,2646,Male,60+
1060,12,176,46,17,124,41,132,2580,Female,19-25
1061,13,176,49,17,140,39,177,2546,Male,19-25
1062,0,177,43,14,102,37,69,2836,Female,26-40
1063,1,177,45,17,119,35,125,2839,Female,0-18
